ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment
sout2732-iate15ofthepizza,sout2732,ale pɪtza ʤɘnpfɘtʰeʃo ʤɘme teláso,,,I ate 1/5 of the pizza.,,,
sumi1235-iate15ofthepizza,sumi1235,ino pitza saʤe puŋulo lakʰi ʧu,,,I ate 1/5 of the pizza.,,,
zeme1240-iate15ofthepizza,zeme1240,i piza pɘset miɲʉ teulai,,,I ate 1/5 of the pizza.,,,
nyis1236-iate15ofthepizza,nyis1236,ŋo pitza koɹəm pɘʧap ʧamŋune ŋəm dɘtkun,,,I ate 1/5 of the pizza.,,,
apat1240-iate15ofthepizza,apat1240,ŋo pitza péŋoikɘ péɹemi dɘto,,,I ate 1/5 of the pizza.,,,
galo1242-iate15ofthepizza,galo1242,ŋo pitza aŋo lokɘ akengo do-to,,,I ate 1/5 of the pizza.,,,
koro1316-iate15ofthepizza,koro1316,ne ple dego eʧe pitza dɘm to:baga,,,I ate 1/5 of the pizza.,,,
tikh1243-iate15ofthepizza,tikh1243,ŋaɹə pitza manmaŋa wəŋ mansi pʰaktaŋ,,,I ate 1/5 of the pizza.,,,
tsha1245-iate15ofthepizza,tsha1245,kʰaŋagə ɲumpugə pitza kʰaŋagəɲupu kʰatʰuŋə ʤiŋi hapən,,,I ate 1/5 of the pizza.,,,
wanc1238-iate15ofthepizza,wanc1238,koi pitza aɲa tɘn ʧa saʔu,,,I ate 1/5 of the pizza.,,,
lada1244-iread27ofthebook,lada1244,ŋəs sobbi dun-jənɑ-nis-po sils,,,I read 2/7 of the book.,,,
khoi1251-iread27ofthebook,khoi1251,lɑirək əi səruk ini rəi səruk kʰəni ŋəi nə kəpɑrɑ ne,,,I read 2/7 of the book.,,,
aona1235-iread27ofthebook,aona1235,niʰ kəkət čɪ təktʰəŋ tenətnuŋənnɑ əzəm,,,I read 2/7 of the book.,,,
meit1246-iread27ofthebook,meit1246,əy laɪrɪk-tuɡɪ səruk tərət tʰokpəɡɪ səruk əni-(dɪ) pɑ-re,,,I read 2/7 of the book.,,,
than1255-iread27ofthebook,than1255,ken hɪ lɑɪbu sehsəɡɪsosehnɪ: kɑ: kəsɪmkʰɪnt̪ɑhɪ,,,I read 2/7 of the book.,,,
loth1237-iread27ofthebook,loth1237,ənə kəko ʃi ečʰi tiĩŋ lɔ ečʰi eni kʰɑ-čʰo,,,I read 2/7 of the book.,,,
anga1288-iread27ofthebook,anga1288,ɑ: ləssə dʒɑtʰenijedənudʒɑkenɨje pʰuləte,,,I read 2/7 of the book.,,,
thad1238-iread27ofthebook,thad1238,kəimɑn səɡi-lɑ-ni təbəŋ čile Kʰɑ kəsse me,,,I read 2/7 of the book.,,,
maon1238-iread27ofthebook,maon1238,ɑi užje čənni leno užje kəhɛ̃ pʰəko lɑirə-ne pʰrʋɑre,,,I read 2/7 of the book.,,,
chok1243-iread27ofthebook,chok1243,i lisida hì zatʰɘnalɘ zakɘna pʰive,,,I read 2/7 of the book.,,,
phom1236-iread27ofthebook,phom1236,ɲəi lai ʃəŋ ɲətkɘbɯ ʃəŋɲi epʌi,,,I read 2/7 of the book.,,,
poch1243-iread27ofthebook,poch1243,hi lasi kəsu təɹə vənə kəɲi ʧetu,,,I read 2/7 of the book.,,,
sang1321-iread27ofthebook,sang1321,inə ʃəti tʰəŋilʌ ʧəŋ aɲu:ʃi kʰiko,,,I read 2/7 of the book.,,,
khez1235-iread27ofthebook,khez1235,nen əno liʃi hi teze seni ve teze kin̥i pɹ̥əta,,,I read 2/7 of the book.,,,
sout2732-iread27ofthebook,sout2732,ale lèsɘ ʤɘnʦɘtʰeʃo ʤɘhu sɘ:láso,,,I read 2/7 of the book.,,,
sumi1235-iread27ofthebook,sumi1235,ino kaku saʤe ʦɘ̀nilo kini pʰi,,,I read 2/7 of the book.,,,
zeme1240-iread27ofthebook,zeme1240,i lusi kɘna maktona sɘna kʰialai,,,I read 2/7 of the book.,,,
nyis1236-iread27ofthebook,nyis1236,ŋo lɘɹpokum takʧile-kɘn neham ɹitkun,,,I read 2/7 of the book.,,,
apat1240-iread27ofthebook,apat1240,ŋo kitab takənoihokɘ tanìmì puɹitu,,,I read 2/7 of the book.,,,
galo1242-iread27ofthebook,galo1242,ŋo kitab aɹapkan lokɘ danigo puɹit-to,,,I read 2/7 of the book.,,,
tikh1243-iread27ofthebook,tikh1243,ŋaɹə kitab mansɘnət vəŋ mane pʰataŋ,,,I read 2/7 of the book.,,,
wanc1238-iread27ofthebook,wanc1238,koi la:e anət tɘnmo ani keʔo,,,I read 2/7 of the book.,,,
lada1244-iread37ofthebook,lada1244,ŋəs sobbi dun-jənɑ-sum-po sils,,,I read 3/7 of the book.,,,
khoi1251-iread37ofthebook,khoi1251,lɑirək əi səruk ini rəi səruk kʰəjum ŋəi nə kəpɑrɑ ne,,,I read 3/7 of the book.,,,
aona1235-iread37ofthebook,aona1235,niʰ ibɑ kəkət čɪ təktʰəŋ tənətnuŋəʃəm əzəm,,,I read 3/7 of the book.,,,
meit1246-iread37ofthebook,meit1246,əy laɪrɪk-tuɡɪ səruk tərət tʰokpəɡɪ səruk əhum-(dɪ) pɑ-re,,,I read 3/7 of the book.,,,
than1255-iread37ofthebook,than1255,ken hɪ lɑɪbu sehɡuksosehnɪ: kɑ: kəsɪmkʰɪnt̪ɑhɪ,,,I read 3/7 of the book.,,,
loth1237-iread37ofthebook,loth1237,ənə kəko ʃi ečʰi tiĩŋ lɔ ečʰi etʰəm kʰɑ-čʰo,,,I read 3/7 of the book.,,,
anga1288-iread37ofthebook,anga1288,ɑ: ləssə dʒɑtʰenijedənudʒɑsɛʰ pʰuləte,,,I read 3/7 of the book.,,,
thad1238-iread37ofthebook,thad1238,kəimɑn səɡi-lɑ-tʰum təbəŋ čile Kʰɑ kəsse me,,,I read 3/7 of the book.,,,
maon1238-iread37ofthebook,maon1238,ɑi užje čənni leno užje kossə pʰəko lɑirə-ne pʰrʋɑre,,,I read 3/7 of the book.,,,
chok1243-iread37ofthebook,chok1243,i lisida hi zatʰɘnaulɘ zasɘ: pʰive,,,I read 3/7 of the book.,,,
phom1236-iread37ofthebook,phom1236,ɲəi lai ʃəŋ ɲətkɘbɯ ʃəŋʧəm epʌi,,,I read 3/7 of the book.,,,
poch1243-iread37ofthebook,poch1243,hi lasi kəsu təɹə vənə kəʧe ʧetu,,,I read 3/7 of the book.,,,
sang1321-iread37ofthebook,sang1321,inə ʃəti tʰəŋilʌ ʧəŋ asə:ŋoʃi kʰiko,,,I read 3/7 of the book.,,,
sout2732-iread37ofthebook,sout2732,ale lèsɘ ʤɘnʦəŋɘtʰeʃo ʤɘnʃəŋ sɘ:láso,,,I read 3/7 of the book.,,,
sumi1235-iread37ofthebook,sumi1235,ino kaku saʤe ʦɘ̀nìlo kɘtʰɘ pʰi,,,I read 3/7 of the book.,,,
zeme1240-iread37ofthebook,zeme1240,i lusi kɘʦum maktona sɘna kʰialai,,,I read 3/7 of the book.,,,
nyis1236-iread37ofthebook,nyis1236,ŋo lɘɹpokum takʧile-kɘn neham ɹitkun,,,I read 3/7 of the book.,,,
apat1240-iread37ofthebook,apat1240,ŋo kitab takənoihokɘ ta:hihemi puɹitu,,,I read 3/7 of the book.,,,
galo1242-iread37ofthebook,galo1242,ŋo kitab aɹapkan lokɘ dabuŋgo puɹit-to,,,I read 3/7 of the book.,,,
wanc1238-iread37ofthebook,wanc1238,koi la:e anət tɘnmo aɹəm keʔo,,,I read 3/7 of the book.,,,
lada1244-iread35ofthebook,lada1244,ŋəs sobbi Gɑ-jənɑ-sum-po sils,,,I read 3/5 of the book.,,,
khoi1251-iread35ofthebook,khoi1251,lɑirək əi səruk pʰŋɑ ini rəi səruk kʰəjum ŋəi nə kəpɑrɑ ne,,,I read 3/5 of the book.,,,
aona1235-iread35ofthebook,aona1235,niʰ ibɑ kəkət čɪ təktʰəŋ puŋonuŋəʃəm əzəm,,,I read 3/5 of the book.,,,
meit1246-iread35ofthebook,meit1246,əy laɪrɪk-tuɡɪ səruk məŋɑ tʰokpəɡɪ səruk əhum-(dɪ) pɑ-re,,,I read 3/5 of the book.,,,
than1255-iread35ofthebook,than1255,ken hɪ lɑɪbu sehnɑ̃ŋɡsoseht̪ʰum kɑ: kəsɪmkʰɪnt̪ɑhɪ,,,I read 3/5 of the book.,,,
loth1237-iread35ofthebook,loth1237,ənə kəko ʃi ečʰi moŋo lɔ ečʰi etʰəm kʰɑ-čʰo,,,I read 3/5 of the book.,,,
anga1288-iread35ofthebook,anga1288,ɑ: ləssə dʒɑpeŋudənodʒɑsɛʰ pʰuləte,,,I read 3/5 of the book.,,,
thad1238-iread35ofthebook,thad1238,kəimɑn ŋɑ-lɑ-tʰum təbəŋ čile Kʰɑ kəsse me,,,I read 3/5 of the book.,,,
maon1238-iread35ofthebook,maon1238,ɑi užje puŋo leno užje kossə pʰəko lɑirə-ne pʰrʋɑre,,,I read 3/5 of the book.,,,
chok1243-iread35ofthebook,chok1243,i lisida hi zapuŋu:lɘ zasɘ pʰive,,,I read 3/5 of the book.,,,
phom1236-iread35ofthebook,phom1236,ɲəi lai ʃəŋ ŋakɘbɯ ʃəŋʧəm epʌi,,,I read 3/5 of the book.,,,
sang1321-iread35ofthebook,sang1321,inə ʃəti məŋalʌ ʧəŋ asə:ŋoʃi kʰiko,,,I read 3/5 of the book.,,,
khez1235-iread35ofthebook,khez1235,nen əno liʃi hi teze puŋu ve teze kəʦɘ pɹ̥əta,,,I read 3/5 of the book.,,,
sout2732-iread35ofthebook,sout2732,ale lèsɘ ʤɘnpfɘŋtʰeʃo ʤɘnʃəŋ sɘ:láso,,,I read 3/5 of the book.,,,
sumi1235-iread35ofthebook,sumi1235,ino kaku saʤe puŋulo kɘtʰɘ pʰi,,,I read 3/5 of the book.,,,
zeme1240-iread35ofthebook,zeme1240,i lusi kɘʦum maktona miɲʉ kʰialai,,,I read 3/5 of the book.,,,
nyis1236-iread35ofthebook,nyis1236,ŋo lɘɹpokum takʧilelelik-ŋo goni ɹitkun,,,I read 3/5 of the book.,,,
apat1240-iread35ofthebook,apat1240,ŋo kitab taŋokɘ ta:hihemi puɹitu,,,I read 3/5 of the book.,,,
galo1242-iread35ofthebook,galo1242,ŋo kitab daŋo lokɘ dabuŋgo puɹi-to,,,I read 3/5 of the book.,,,
tikh1243-iread35ofthebook,tikh1243,ŋaɹə kitab manbaŋa vəŋ manɹom pʰataŋ,,,I read 3/5 of the book.,,,
wanc1238-iread35ofthebook,wanc1238,koi aɲa tɘnmo aɹəm keʔo,,,I read 3/5 of the book.,,,
lada1244-iate26ofthepizza,lada1244,ŋəs pizze ʈuɡ-jənɑ-nis-po žos,,,I ate 2/6 of the pizza.,,,
khoi1251-iate26ofthepizza,khoi1251,pizzɑ əi səruk tʰəruk rəi səruk kʰəni ŋəi nə šɑirək ne,,,I ate 2/6 of the pizza.,,,
aona1235-iate26ofthepizza,aona1235,niʰ pizzɑ ɟi təktʰeŋ ʈʰruknuŋənnɑ əči,,,I ate 2/6 of the pizza.,,,
meit1246-iate26ofthepizza,meit1246,əyə pɪzzɑ-du-ɡɪ səruk təruk tʰok-pəɡɪ səruk əni čɑ-re,,,I ate 2/6 of the pizza.,,,
than1255-iate26ofthepizza,than1255,ken pɪzzɑ sehɡuɡsosehnɪ: kənehɪ,,,I ate 2/6 of the pizza.,,,
loth1237-iate26ofthepizza,loth1237,ənə pizzɑ či ečʰi tirokʰ lɔ ečʰi eni točʰo,,,I ate 2/6 of the pizza.,,,
anga1288-iate26ofthepizza,anga1288,ɑ: pɪzzɑ dʒɑsɔrudənudʒɑkenɨje čələte,,,I ate 2/6 of the pizza.,,,
thad1238-iate26ofthepizza,thad1238,kəimɑn ɡup-lɑ-ni pizzɑ kənne e,,,I ate 2/6 of the pizza.,,,
maon1238-iate26ofthepizza,maon1238,ɑi užje čurɔ leno užjə kəhɛ̃ pʰəko pizzɑ torɛ,,,I ate 2/6 of the pizza.,,,
chok1243-iate26ofthepizza,chok1243,i pɪtza hìhì zaʃɘɹɘ dilɘ zakɘna tive,,,I ate 2/6 of the pizza.,,,
phom1236-iate26ofthepizza,phom1236,ɲəi lai ʃəŋ ŋai pitza ʃəŋ wok kɘbɯ ʃəŋɲi hapai,,,I ate 2/6 of the pizza.,,,
poch1243-iate26ofthepizza,poch1243,hinə pitza kəsu toɹovə kəɲi ʦatu,,,I ate 2/6 of the pizza.,,,
sang1321-iate26ofthepizza,sang1321,inə həm ʧəŋ tʰoɹulʌ aɲu:ʃi ʦuko,,,I ate 2/6 of the pizza.,,,
khez1235-iate26ofthepizza,khez1235,nen əno pitza hi teze saɹə ve teze kin̥i toʌda,,,I ate 2/6 of the pizza.,,,
sout2732-iate26ofthepizza,sout2732,ale pɪtza ʤɘnʦɘɹotʰeʃo ʤɘnhu teláso,,,I ate 2/6 of the pizza.,,,
sumi1235-iate26ofthepizza,sumi1235,ino pitza saʤe ʦuɣolo kini pʰi,,,I ate 2/6 of the pizza.,,,
zeme1240-iate26ofthepizza,zeme1240,i piza kɘna maktona sɘɹok teulai,,,I ate 2/6 of the pizza.,,,
nyis1236-iate26ofthepizza,nyis1236,ŋo pitza taʧi-le-kʰe goni dɘtkun,,,I ate 2/6 of the pizza.,,,
apat1240-iate26ofthepizza,apat1240,ŋo pitza péhehokɘ pénime dɘto,,,I ate 2/6 of the pizza.,,,
galo1242-iate26ofthepizza,galo1242,ŋo pitza akɘ lokɘ anigo do-to,,,I ate 2/6 of the pizza.,,,
koro1316-iate26ofthepizza,koro1316,sɘfi dego kene-ge pitza dɘm to:baga,,,I ate 2/6 of the pizza.,,,
tikh1243-iate26ofthepizza,tikh1243,ŋaɹə pitza mankoɹok vəŋ mane pʰaktaŋ,,,I ate 2/6 of the pizza.,,,
wanc1238-iate26ofthepizza,wanc1238,koi pitza agok tɘnmo ani saʔu,,,I ate 2/6 of the pizza.,,,
lada1244-iate116ofthrpizza,lada1244,ŋəs sobbi tʃurɡ-jənɑ-tʃik-po sils,,,I ate 1/16 of the pizza.,,,
khoi1251-iate116ofthrpizza,khoi1251,pizzɑ əi səruk cipləitʰəruk rəi səruk kʰəe ŋəi nə šɑirək ne,,,I ate 1/16 of the pizza.,,,
aona1235-iate116ofthrpizza,aona1235,niʰ pizzɑ ɟi təktʰeŋ tʰəʈʰruknuŋkʰɑ əči,,,I ate 1/16 of the pizza.,,,
meit1246-iate116ofthrpizza,meit1246,əyə pɪzzɑ-du-ɡɪ səruk tərɑ təruk tʰok-pəɡɪ səruk əmə čɑ-re,,,I ate 1/16 of the pizza.,,,
than1255-iate116ofthrpizza,than1255,ken pɪzzɑ sehšɔmleɪɡuɡsosehkʰət̪ kənehɪ,,,I ate 1/16 of the pizza.,,,
loth1237-iate116ofthrpizza,loth1237,ənə pizzɑ či ečʰi tɑro tirokʰ lɔ ečʰi točʰo,,,I ate 1/16 of the pizza.,,,
anga1288-iate116ofthrpizza,anga1288,ɑ: pɪzzɑ dʒɑkɛrəsɔrudənudʒɑpo čələte,,,I ate 1/16 of the pizza.,,,
thad1238-iate116ofthrpizza,thad1238,kəimɑn somləɡup-lɑ-kʰət pizzɑ kənne e,,,I ate 1/16 of the pizza.,,,
maon1238-iate116ofthrpizza,maon1238,ɑi užje kjɑčɔro leno užjə kəli pʰəko pizzɑ torɛ,,,I ate 1/16 of the pizza.,,,
chok1243-iate116ofthrpizza,chok1243,i pɪtza hìhì zakɘɹiʃɘɹɘ dile zapə tive,,,I ate 1/16 of the pizza.,,,
phom1236-iate116ofthrpizza,phom1236,ɲəi pitza ʃəŋ ənpɘwok kɘbɯ hɯk hapai,,,I ate 1/16 of the pizza.,,,
poch1243-iate116ofthrpizza,poch1243,hinə pitza kəsu təɹatoɹovə kəsɯ ʦatu,,,I ate 1/16 of the pizza.,,,
sang1321-iate116ofthrpizza,sang1321,inə həm tʰeɹetʰoɹulʌ ʧəŋ kʰətu ʦuko,,,I ate 1/16 of the pizza.,,,
khez1235-iate116ofthrpizza,khez1235,nen əno pitza hi teze ʧaɹəsaɹə ve teze kele toʌda,,,I ate 1/16 of the pizza.,,,
sout2732-iate116ofthrpizza,sout2732,ale pɪtza ʤɘnʦɘɹɘo:ʦɘɹo:kaʤɘme teláso,,,I ate 1/16 of the pizza.,,,
sumi1235-iate116ofthrpizza,sumi1235,ino pitza saʤe ʧiɣɘ-ʦuɣolo lakʰi ʧu,,,I ate 1/16 of the pizza.,,,
zeme1240-iate116ofthrpizza,zeme1240,i piza kɘɹɘu-sɘɹok laŋ teulai,,,I ate 1/16 of the pizza.,,,
nyis1236-iate116ofthrpizza,nyis1236,ŋo pitza taʧi-le-ɹiŋ-le-kʰe goni dɘtkun,,,I ate 1/16 of the pizza.,,,
apat1240-iate116ofthrpizza,apat1240,ŋo pitza péliaŋ-la-péχe hokɘ péɹeme dɘto,,,I ate 1/16 of the pizza.,,,
galo1242-iate116ofthrpizza,galo1242,ŋo pitza boɹɘgoboɹ lokɘ akengo do-to,,,I ate 1/16 of the pizza.,,,
koro1316-iate116ofthrpizza,koro1316,fala-lə-sɘfi dego eʧe pitza dɘm to:baga,,,I ate 1/16 of the pizza.,,,
tikh1243-iate116ofthrpizza,tikh1243,ŋaɹə pitza manʧe-ɹa-koɹok vəŋ mansi pʰaktaŋ,,,I ate 1/16 of the pizza.,,,
wanc1238-iate116ofthrpizza,wanc1238,koi pitza ba:n-ba-gok tɘnmo ʧa saʔo,,,I ate 1/16 of the pizza.,,,
lada1244-iread110partofthebook,lada1244,ŋəs sobbi tʃu-jənɑ-tʃiʃik/po-tʃik sils,,,I read 1/10 part of the book.,,,
khoi1251-iread110partofthebook,khoi1251,lɑirək əi səruk cipkʰəe rəi səruk kʰəe ŋəi nə kəpɑrɑ ne,,,I read 1/10 part of the book.,,,
aona1235-iread110partofthebook,aona1235,niʰ ibɑ kəkət čɪ təktʰəŋ tʰərnuŋkʰɑ əzəm,,,I read 1/10 part of the book.,,,
meit1246-iread110partofthebook,meit1246,əy laɪrɪk-tuɡɪ səruk tərɑ tʰokpəɡɪ səruk əmə-(dɪ) pɑ-re,,,I read 1/10 part of the book.,,,
than1255-iread110partofthebook,than1255,ken hɪ lɑɪbu sehšɔmsosehkʰət̪ kɑ: kəsɪmkʰɪnt̪ɑhɪ,,,I read 1/10 part of the book.,,,
tang1336-iread110partofthebook,tang1336,čɪ šəruk tʰərɑʋɪlɪ əkʰə pɑ-həɪrəjə,,,I read 1/10 part of the book.,,,
loth1237-iread110partofthebook,loth1237,ənə kəko ʃi ečʰi tɑro lɔ ečʰi kʰɑ-čʰo,,,I read 1/10 part of the book.,,,
anga1288-iread110partofthebook,anga1288,ɑ: pɪzzɑ dʒɑkɛrədənudʒɑpo čələte,,,I read 1/10 part of the book.,,,
thad1238-iread110partofthebook,thad1238,kəimɑn som-lɑ-kʰət təbəŋ čile Kʰɑ kəsse me,,,I read 1/10 part of the book.,,,
maon1238-iread110partofthebook,maon1238,ɑi užje kjɑ leno užje kəli pʰəko lɑirə-ne pʰrʋɑre,,,I read 1/10 part of the book.,,,
chok1243-iread110partofthebook,chok1243,i lisida hìhì zakɘɹiʧidilɘ zapɘ pʰive,,,I read 1/10 part of the book.,,,
phom1236-iread110partofthebook,phom1236,ɲəi lai ʃəŋ ən kɘbɯ ʃəŋ hɯk epʌi,,,I read 1/10 part of the book.,,,
poch1243-iread110partofthebook,poch1243,hinə lasi maɲo təɹakevə kəsɯ ʧetu,,,I read 1/10 part of the book.,,,
sang1321-iread110partofthebook,sang1321,inə ʃəti tʰeɹelʌ ʧəŋ kʰətu kʰiko,,,I read 1/10 part of the book.,,,
yimc1240-iread110partofthebook,yimc1240,inɘ hahɘm tʰɘɹɘʧiŋʃɪʧʌmkʰɘlaŋ keto,,,I read 1/10 part of the book.,,,
khez1235-iread110partofthebook,khez1235,nen əno liʃi dahi teze ʧaɹə ve teze kele pɹ̥əta,,,I read 1/10 part of the book.,,,
sout2732-iread110partofthebook,sout2732,ale lèsɘ ʤɘnʦɘɹɘkaʤɘme sɘ:láso,,,I read 1/10 part of the book.,,,
sumi1235-iread110partofthebook,sumi1235,ino kaku saʤe ʧiɣəlo lakʰi pʰi,,,I read 1/10 part of the book.,,,
zeme1240-iread110partofthebook,zeme1240,i lusi kɘɹɘu laŋ kʰialai,,,I read 1/10 part of the book.,,,
nyis1236-iread110partofthebook,nyis1236,ŋo lɘɹpokum taʧi-ɹiŋ-kɘɹ goni ɹitkun,,,I read 1/10 part of the book.,,,
apat1240-iread110partofthebook,apat1240,ŋo kitab taliaŋ hokɘ taime puɹitu,,,I read 1/10 part of the book.,,,
galo1242-iread110partofthebook,galo1242,ŋo kitab dabɹi lokɘ dabken puɹi-to,,,I read 1/10 part of the book.,,,
tikh1243-iread110partofthebook,tikh1243,ŋaɹə kitab manʧe vəŋ mansi pʰataŋ,,,I read 1/10 part of the book.,,,
wanc1238-iread110partofthebook,wanc1238,koi la:e ba:n tɘnmo ʧa keʔo,,,I read 1/10 part of the book.,,,
spit1240-imethimonce,spit1240,ŋã kʰola lən-tʃik ʈʰuk-čə,,,I met him once.,,,
lada1244-imethimonce,lada1244,ŋɑ kʰonɑ/kʰʋɑ tʃʰerpɑ tʃik tʰukpin,,,I met him once.,,,
khoi1251-imethimonce,khoi1251,ŋəi ɑti kʰəipək čɑkɔru-rɑ,,,I met him once.,,,
aona1235-imethimonce,aona1235,ni pɑ-kʰən əčuro,,,I met him once.,,,
bori1243-imethimonce,bori1243,wo bɘm lɘ-ko kɑɹɪsuto,,,I met him once.,,,
bodo1269-imethimonce,bodo1269,ɑ:ŋɡ be kʰəʊ ləɡəmənɖəŋɡmən kʰebše,,,I met him once.,,,
meit1246-imethimonce,meit1246,əɪ mɑ-ɡə əmuk u-nəkʰre,,,I met him once.,,,
than1255-imethimonce,than1255,kəɪ əmɑ pɑ:t̪oh kʰət̪ʋeɪ kəkɪmu hɪ,,,I met him once.,,,
tang1336-imethimonce,tang1336,ɪ: məjɑrə pɑčlɪ əkʰəšɪ səmpʰəŋ həɪrəɪ,,,I met him once.,,,
byan1241-imethimonce,byan1241,ɡe kʊ t̪e tɪččo čʰɪkəǰɛ,,,I met him once.,,,
loth1237-imethimonce,loth1237,ə-nɑ ompo ečʰuŋ-kʰɑ dukčʰo,,,I met him once.,,,
rong1266-imethimonce,rong1266,kətɑ sɔrju-ləu liəŋ ɡʋət tʰe,,,I met him once.,,,
anga1288-imethimonce,anga1288,ɑ ʋɑpoʋo puo kese,,,I met him once.,,,
jadd1243-imethimonce,jadd1243,ŋɑ henjolɑ tʰeməčik tʰok,,,I met him once.,,,
stod1241-imethimonce,stod1241,ɲɑ̃ kʰojəm po ləntʰɑ-či tʰu-mən,,,I met him once.,,,
thad1238-imethimonce,thad1238,keimɑ əmɑpɑ kʰət-ʋəi kə mukʰɑe,,,I met him once.,,,
maon1238-imethimonce,maon1238,ɑi fʋi žuʋə-kəli kədjɑ rɛ,,,I met him once.,,,
chok1243-imethimonce,chok1243,i uzɘ va-pɘo kɘsɘ,,,I met him once.,,,
kony1248-imethimonce,kony1248,tawa ipʰəi ʧa:-me haujaŋki,,,I met him once.,,,
phom1236-imethimonce,phom1236,ɲəi pɘpa ʧə̀m mun poŋpʌi,,,I met him once.,,,
poch1243-imethimonce,poch1243,hi kəsɯkeɹe əmtutʰu,,,I met him once.,,,
sang1321-imethimonce,sang1321,inə apikʰəŋ kʰətupitu ʃiɹuku / inə kʰətpi apì ʃiruko,,,I met him once.,,,
yimc1240-imethimonce,yimc1240,inɘ aɲɪʔpu kʰɘlaŋ-kɪ ʃoɹoto,,,I met him once.,,,
khez1235-imethimonce,khez1235,ne əmva-kele puve kəʦɘ,,,I met him once.,,,
khia1236-imethimonce,khia1236,e apɘko tiam wawiɲa,,,I met him once.,,,
sout2732-imethimonce,sout2732,ale átɘ̀nəŋ gwánláso/ gwànwà átɘnəŋ áso,,,I met him once.,,,
sumi1235-imethimonce,sumi1235,ino pasasɘ χotʰu lakʰi kuʃolu,,,I met him once.,,,
zeme1240-imethimonce,zeme1240,i lu-ket puʦu daulai,,,I met him once.,,,
nyis1236-imethimonce,nyis1236,ŋo mɘəm lɘ-kin-ʧaŋgo patɘpa,,,I met him once.,,,
apat1240-imethimonce,apat1240,ŋo momi ɹomi kapato,,,I met him once.,,,
galo1242-imethimonce,galo1242,ŋo mɘ lɘ-ken kaɹɘhito,,,I met him once.,,,
noct1238-imethimonce,noct1238,ŋa əte dəmnəŋ dəp-tʰɘ ʧumin-tʰek,,,I met him once.,,,
idum1241-imethimonce,idum1241,ŋame aja bɘ-ge ʧaɹogəla,,,I met him once.,,,
miju1243-imethimonce,miju1243,ke an we sa wi boi-mu pɹutke,,,I met him once.,,,
koro1316-imethimonce,koro1316,ne tim ta:m-gebe paiɹede,,,I met him once.,,,
pada1257-imethimonce,pada1257,wo bɘm lɘ-ko kaɹɪsuto,,,I met him once.,,,
diga1241-imethimonce,diga1241,ha ʧa bɘge tɹuja / ha ʧa bɘge tɘɹudɘbo,,,I met him once.,,,
tikh1243-imethimonce,tikh1243,ŋa pima ʤa-tək ɹəhəmtəŋ / ŋa pima jak-si ɹɘhəmtəŋ,,,I met him once.,,,
tsha1245-imethimonce,tsha1245,ʤaŋ dangə koɹ-tʰuɹ luŋʃi,,,I met him once.,,,
wanc1238-imethimonce,wanc1238,koi kəpa ʧamʧam poŋga,,,I met him once.,,,
spit1240-imethimtwice,spit1240,ŋã kʰola lənnɨ ʈʰuk-čə,,,I met him twice.,,,
lada1244-imethimtwice,lada1244,ŋɑ kʰonɑ tʃʰerpɑ nis tʰukpin,,,I met him twice.,,,
khoi1251-imethimtwice,khoi1251,ŋəi ɑti kʰənnoi čɑkɔru-rɑ,,,I met him twice.,,,
aona1235-imethimtwice,aona1235,ni pɑ ənnɑ-ben/pùpɑ̀? əčuro,,,I met him twice.,,,
bori1243-imethimtwice,bori1243,wo bɘm lɘ-niko kɑɹɪsuto,,,I met him twice.,,,
bodo1269-imethimtwice,bodo1269,ɑ:ŋɡ be kʰəʊ ləɡəmənɖəŋɡmən kʰebnəɪ,,,I met him twice.,,,
meit1246-imethimtwice,meit1246,əɪ mɑ-ɡə ənirək u-nəkʰre,,,I met him twice.,,,
than1255-imethimtwice,than1255,kəɪ əmɑ pɑ:t̪oh nɪ:hʋeɪ kəkɪmu hɪ,,,I met him twice.,,,
tang1336-imethimtwice,tang1336,ɪ: məjɑrə pɑčlɪ kʰənɪšɪ səmpʰəŋ həɪrəɪ,,,I met him twice.,,,
byan1241-imethimtwice,byan1241,ɡe kʊ t̪e niččo čʰɪkəǰɛ,,,I met him twice.,,,
loth1237-imethimtwice,loth1237,ənɑ ompo ečʰuŋini dukčʰo,,,I met him twice.,,,
rong1266-imethimtwice,rong1266,kətɑ sɔrju-ləu liəŋ kənəi tʰe,,,I met him twice.,,,
anga1288-imethimtwice,anga1288,ɑ ʋɑkenɨje puo/poze kese,,,I met him twice.,,,
jadd1243-imethimtwice,jadd1243,ŋɑ henjolɑ tʰeməni tʰok,,,I met him twice.,,,
stod1241-imethimtwice,stod1241,ɲɑ̃ kʰojəm po ləntʰɑ-ɲi tʰumən,,,I met him twice.,,,
thad1238-imethimtwice,thad1238,keimɑ əmɑpɑ ni-ʋəi kə mukʰɑe,,,I met him twice.,,,
maon1238-imethimtwice,maon1238,ɑi fʋi žuʋə-kəhɛ̃ kədjɑ rɛ,,,I met him twice.,,,
chok1243-imethimtwice,chok1243,i uzɘ va-kɘnao kɘsɘve,,,I met him twice.,,,
kony1248-imethimtwice,kony1248,tawa ipʰəi ɲi:-me haujaŋki,,,I met him twice.,,,
